File Download URL	Experiment Set Accession	Experiment Accession	File Accession	Size (MB)	md5sum	File Type	File Format	Bio Rep No	Tech Rep No	Biosource Type	Organism	Related File Relationship	Related File	Paired End	Set Status	File Status	Publication	Experiment Type	Replicate Info	Assay Details	Biosource	Dataset	Condition	In Experiment As	Project	Generating Lab	Experimental Lab	Contributing Lab	Notes	Open Data URL
https://data.4dnucleome.org/files-processed/4DNFIN5NLS49/@@download/4DNFIN5NLS49.hic	4DNES7QUTR6Z	4DNEXI7VXCWP	4DNFIN5NLS49	664.35	6e959ea65ac8cb54193769fd344cb31e	contact matrix	hic	1	1	immortalized cell line	chicken	N/A	N/A	N/A	released	released	Gibcus JH et al. (2018)	Dilution Hi-C	unreplicated	HindIII	DT40 with random integration of GFP and AID-tagged SMC2 gene, random integration of X. laevis Cdk1, CDK1 disruption, random integration of SMC2 gene, SMC2 gene deletion	HiC on sorted sync. SMC2-AID chicken cells	prophase (10m), SMC2-	processed file	External	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b6a34050-d52b-4880-91cf-d3fe4b0ce982/4DNFIN5NLS49.hic
https://data.4dnucleome.org/files-processed/4DNFIN54F5QI/@@download/4DNFIN54F5QI.mcool	4DNES7QUTR6Z	4DNEXI7VXCWP	4DNFIN54F5QI	463.55	a59bf52089aea42ce0bcd057ef35feed	contact matrix	mcool	1	1	immortalized cell line	chicken	N/A	N/A	N/A	released	released	Gibcus JH et al. (2018)	Dilution Hi-C	unreplicated	HindIII	DT40 with random integration of GFP and AID-tagged SMC2 gene, random integration of X. laevis Cdk1, CDK1 disruption, random integration of SMC2 gene, SMC2 gene deletion	HiC on sorted sync. SMC2-AID chicken cells	prophase (10m), SMC2-	processed file	External	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/1a8ffd40-9e1b-4589-8da0-18af8792d681/4DNFIN54F5QI.mcool
https://data.4dnucleome.org/files-processed/4DNFIJYO1DIO/@@download/4DNFIJYO1DIO.bw	4DNES7QUTR6Z	4DNEXI7VXCWP	4DNFIJYO1DIO	0.09	c2abedd1517d4a684964d6f619b4cce1	compartments	bw	1	1	immortalized cell line	chicken	N/A	N/A	N/A	released	released	Gibcus JH et al. (2018)	Dilution Hi-C	unreplicated	HindIII	DT40 with random integration of GFP and AID-tagged SMC2 gene, random integration of X. laevis Cdk1, CDK1 disruption, random integration of SMC2 gene, SMC2 gene deletion	HiC on sorted sync. SMC2-AID chicken cells	prophase (10m), SMC2-	processed file	External	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/53127124-9ad9-40ec-b3f7-fbbe41a47d50/4DNFIJYO1DIO.bw
https://data.4dnucleome.org/files-processed/4DNFIZBL3UPT/@@download/4DNFIZBL3UPT.pairs.gz	4DNES7QY4JHS	4DNEXE9YCQWG, 4DNEXZNWU1C8	4DNFIZBL3UPT	4396.32	1b44afec65c913ef36dc06832f19c0f8	contact list-combined	pairs	1, 2	1, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Wutz G et al. (2017)	Dilution Hi-C	merged replicates	HindIII	HeLa cell line	Hi-C on sync. SCC1-AID or CTCF-AID tagged Hela	SCC1 degron, G1 phase synchronization, no auxin treatment	processed file	External	4DN DCIC, HMS	Jan-Michael Peters, IMP	N/A	WARNING: some distinct reads in this file may share the same identifier because the file was generated after merging fastq files with integer identifiers (eg. @1, @2) during processing.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/543f82c6-1a14-45b4-afb0-0dc31fc89530/4DNFIZBL3UPT.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFIZBL3UPT/@@download/4DNFIZBL3UPT.pairs.gz.px2	4DNES7QY4JHS	4DNEXE9YCQWG, 4DNEXZNWU1C8	4DNFIZBL3UPT	11.24	dfedb69c23a7300759f90e21644e903a	contact list-combined	pairs_px2	1, 2	1, 1	immortalized cell line	human	secondary file for	4DNFIZBL3UPT	N/A	released	released	Wutz G et al. (2017)	Dilution Hi-C	merged replicates	HindIII	HeLa cell line	Hi-C on sync. SCC1-AID or CTCF-AID tagged Hela	SCC1 degron, G1 phase synchronization, no auxin treatment	processed file	External	4DN DCIC, HMS	Jan-Michael Peters, IMP	N/A	WARNING: some distinct reads in this file may share the same identifier because the file was generated after merging fastq files with integer identifiers (eg. @1, @2) during processing.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/543f82c6-1a14-45b4-afb0-0dc31fc89530/4DNFIZBL3UPT.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFISZRU6I4/@@download/4DNFISZRU6I4.hic	4DNES7QY4JHS	4DNEXE9YCQWG, 4DNEXZNWU1C8	4DNFISZRU6I4	1601.07	def32f5b2a020b522ff1a06c02db0606	contact matrix	hic	1, 2	1, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Wutz G et al. (2017)	Dilution Hi-C	merged replicates	HindIII	HeLa cell line	Hi-C on sync. SCC1-AID or CTCF-AID tagged Hela	SCC1 degron, G1 phase synchronization, no auxin treatment	processed file	External	4DN DCIC, HMS	Jan-Michael Peters, IMP	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/c57a7ab5-2778-4fe2-9d64-9a4e95135f12/4DNFISZRU6I4.hic
https://data.4dnucleome.org/files-processed/4DNFISADX1H8/@@download/4DNFISADX1H8.mcool	4DNES7QY4JHS	4DNEXE9YCQWG, 4DNEXZNWU1C8	4DNFISADX1H8	1026.70	3d15c83e77f3d65359d5759bd70cd938	contact matrix	mcool	1, 2	1, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Wutz G et al. (2017)	Dilution Hi-C	merged replicates	HindIII	HeLa cell line	Hi-C on sync. SCC1-AID or CTCF-AID tagged Hela	SCC1 degron, G1 phase synchronization, no auxin treatment	processed file	External	4DN DCIC, HMS	Jan-Michael Peters, IMP	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/86c33c35-676a-4cf7-89f2-13085ecc7c41/4DNFISADX1H8.mcool
https://data.4dnucleome.org/files-processed/4DNFIYX1QPOY/@@download/4DNFIYX1QPOY.bed.gz	4DNES7QY4JHS	4DNEXE9YCQWG, 4DNEXZNWU1C8	4DNFIYX1QPOY	0.17	cb3bfa01ca4a526b9930d17738778b19	boundaries	bed	1, 2	1, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Wutz G et al. (2017)	Dilution Hi-C	merged replicates	HindIII	HeLa cell line	Hi-C on sync. SCC1-AID or CTCF-AID tagged Hela	SCC1 degron, G1 phase synchronization, no auxin treatment	processed file	External	4DN DCIC, HMS	Jan-Michael Peters, IMP	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/86145252-f278-40f2-b380-7eb2c3235984/4DNFIYX1QPOY.bed.gz
https://data.4dnucleome.org/files-processed/4DNFIO26HFBN/@@download/4DNFIO26HFBN.bw	4DNES7QY4JHS	4DNEXE9YCQWG, 4DNEXZNWU1C8	4DNFIO26HFBN	3.92	a90473b6d5ba8ecb8ff3a46b57da9d48	insulation score-diamond	bw	1, 2	1, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Wutz G et al. (2017)	Dilution Hi-C	merged replicates	HindIII	HeLa cell line	Hi-C on sync. SCC1-AID or CTCF-AID tagged Hela	SCC1 degron, G1 phase synchronization, no auxin treatment	processed file	External	4DN DCIC, HMS	Jan-Michael Peters, IMP	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6699f53e-8310-4743-9ba9-a49f04d880bc/4DNFIO26HFBN.bw
https://data.4dnucleome.org/files-processed/4DNFI7Y3P88F/@@download/4DNFI7Y3P88F.bw	4DNES7QY4JHS	4DNEXE9YCQWG, 4DNEXZNWU1C8	4DNFI7Y3P88F	0.20	48e91e6d4008539ed9e3b91d856e4206	compartments	bw	1, 2	1, 1	immortalized cell line	human	N/A	N/A	N/A	released	released	Wutz G et al. (2017)	Dilution Hi-C	merged replicates	HindIII	HeLa cell line	Hi-C on sync. SCC1-AID or CTCF-AID tagged Hela	SCC1 degron, G1 phase synchronization, no auxin treatment	processed file	External	4DN DCIC, HMS	Jan-Michael Peters, IMP	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7d3ba67d-225f-4287-aced-0fc593e18a93/4DNFI7Y3P88F.bw
https://data.4dnucleome.org/files-processed/4DNFIVG6W1BB/@@download/4DNFIVG6W1BB.pairs.gz	4DNES7UKQHOX	4DNEX4DOY175, 4DNEXM7DHG3P	4DNFIVG6W1BB	9944.90	f9e095783ea3d903d7a6eaaba4fddbaa	contact list-combined	pairs	1, 2	1, 1	stem cell derived cell line	mouse	N/A	N/A	N/A	released	released	Nora EP et al. (2017)	Dilution Hi-C	merged replicates	HindIII	ES-E14TG2a with CTCF-AID	Hi-C on CTCF-AID tagged mESCs	CTCF-depleted by auxin treatment	processed file	External	4DN DCIC, HMS	Benoit Bruneau, UCSF	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3b632097-b378-44a1-b2c5-4525bb8d1195/4DNFIVG6W1BB.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFIVG6W1BB/@@download/4DNFIVG6W1BB.pairs.gz.px2	4DNES7UKQHOX	4DNEX4DOY175, 4DNEXM7DHG3P	4DNFIVG6W1BB	18.24	a0d14263f17983986265ef938e926b86	contact list-combined	pairs_px2	1, 2	1, 1	stem cell derived cell line	mouse	secondary file for	4DNFIVG6W1BB	N/A	released	released	Nora EP et al. (2017)	Dilution Hi-C	merged replicates	HindIII	ES-E14TG2a with CTCF-AID	Hi-C on CTCF-AID tagged mESCs	CTCF-depleted by auxin treatment	processed file	External	4DN DCIC, HMS	Benoit Bruneau, UCSF	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3b632097-b378-44a1-b2c5-4525bb8d1195/4DNFIVG6W1BB.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFIZYGEHNZ/@@download/4DNFIZYGEHNZ.hic	4DNES7UKQHOX	4DNEX4DOY175, 4DNEXM7DHG3P	4DNFIZYGEHNZ	4800.16	0fd2cee1cbf09b466866b31332f15b89	contact matrix	hic	1, 2	1, 1	stem cell derived cell line	mouse	N/A	N/A	N/A	released	released	Nora EP et al. (2017)	Dilution Hi-C	merged replicates	HindIII	ES-E14TG2a with CTCF-AID	Hi-C on CTCF-AID tagged mESCs	CTCF-depleted by auxin treatment	processed file	External	4DN DCIC, HMS	Benoit Bruneau, UCSF	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/0ca0f4e3-30ca-4332-b735-e32dce08e1a4/4DNFIZYGEHNZ.hic
https://data.4dnucleome.org/files-processed/4DNFI5TWFPOL/@@download/4DNFI5TWFPOL.mcool	4DNES7UKQHOX	4DNEX4DOY175, 4DNEXM7DHG3P	4DNFI5TWFPOL	5481.82	66cb7b997480d65898f14389c96c3e01	contact matrix	mcool	1, 2	1, 1	stem cell derived cell line	mouse	N/A	N/A	N/A	released	released	Nora EP et al. (2017)	Dilution Hi-C	merged replicates	HindIII	ES-E14TG2a with CTCF-AID	Hi-C on CTCF-AID tagged mESCs	CTCF-depleted by auxin treatment	processed file	External	4DN DCIC, HMS	Benoit Bruneau, UCSF	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a9bce30d-e6cf-44b7-b8dc-bd04dde1932f/4DNFI5TWFPOL.mcool
https://data.4dnucleome.org/files-processed/4DNFIA6H3KJZ/@@download/4DNFIA6H3KJZ.bed.gz	4DNES7UKQHOX	4DNEX4DOY175, 4DNEXM7DHG3P	4DNFIA6H3KJZ	0.09	0916cb0539b10ba54ddecce29092d211	boundaries	bed	1, 2	1, 1	stem cell derived cell line	mouse	N/A	N/A	N/A	released	released	Nora EP et al. (2017)	Dilution Hi-C	merged replicates	HindIII	ES-E14TG2a with CTCF-AID	Hi-C on CTCF-AID tagged mESCs	CTCF-depleted by auxin treatment	processed file	External	4DN DCIC, HMS	Benoit Bruneau, UCSF	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/6597e481-e9ba-4d2a-a9eb-11d5cffc8c74/4DNFIA6H3KJZ.bed.gz
https://data.4dnucleome.org/files-processed/4DNFIEL2SQDY/@@download/4DNFIEL2SQDY.bw	4DNES7UKQHOX	4DNEX4DOY175, 4DNEXM7DHG3P	4DNFIEL2SQDY	3.64	f0e6ee44ad3317f8eedd597b7fc87608	insulation score-diamond	bw	1, 2	1, 1	stem cell derived cell line	mouse	N/A	N/A	N/A	released	released	Nora EP et al. (2017)	Dilution Hi-C	merged replicates	HindIII	ES-E14TG2a with CTCF-AID	Hi-C on CTCF-AID tagged mESCs	CTCF-depleted by auxin treatment	processed file	External	4DN DCIC, HMS	Benoit Bruneau, UCSF	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ba129ea7-ed3b-44fc-9379-6b7668a4c2bb/4DNFIEL2SQDY.bw
https://data.4dnucleome.org/files-processed/4DNFISCMXKPF/@@download/4DNFISCMXKPF.bw	4DNES7UKQHOX	4DNEX4DOY175, 4DNEXM7DHG3P	4DNFISCMXKPF	0.18	e07d45ac3b287582d6eb28c1ac28ed74	compartments	bw	1, 2	1, 1	stem cell derived cell line	mouse	N/A	N/A	N/A	released	released	Nora EP et al. (2017)	Dilution Hi-C	merged replicates	HindIII	ES-E14TG2a with CTCF-AID	Hi-C on CTCF-AID tagged mESCs	CTCF-depleted by auxin treatment	processed file	External	4DN DCIC, HMS	Benoit Bruneau, UCSF	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/02dffb6f-cadf-4cb9-a5ab-a4835cc7dc28/4DNFISCMXKPF.bw
https://data.4dnucleome.org/files-processed/4DNFIIDPB2DF/@@download/4DNFIIDPB2DF.pairs.gz	4DNES7YXSK37	4DNEXY9H52UE, 4DNEXNFBLDCL	4DNFIIDPB2DF	4735.38	ab0eada73280e011170b83775a48b292	contact list-combined	pairs	1, 2	1, 1	primary cell	human	N/A	N/A	N/A	released	released	Correspondence: job.dekker@umassmed.edu	Dilution Hi-C	merged replicates	HindIII	brain microvascular endothelial cell	Hi-C on ENCODE3 cell lines	brain microvascular endothelial cell	processed file	ENCODE	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/699d9680-799a-4837-8753-1a2893a37ffd/4DNFIIDPB2DF.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFIIDPB2DF/@@download/4DNFIIDPB2DF.pairs.gz.px2	4DNES7YXSK37	4DNEXY9H52UE, 4DNEXNFBLDCL	4DNFIIDPB2DF	23.33	500f6d02975475452d7fde0415aaaabf	contact list-combined	pairs_px2	1, 2	1, 1	primary cell	human	secondary file for	4DNFIIDPB2DF	N/A	released	released	Correspondence: job.dekker@umassmed.edu	Dilution Hi-C	merged replicates	HindIII	brain microvascular endothelial cell	Hi-C on ENCODE3 cell lines	brain microvascular endothelial cell	processed file	ENCODE	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/699d9680-799a-4837-8753-1a2893a37ffd/4DNFIIDPB2DF.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFIEWEWQ8D/@@download/4DNFIEWEWQ8D.hic	4DNES7YXSK37	4DNEXY9H52UE, 4DNEXNFBLDCL	4DNFIEWEWQ8D	2976.05	8e7570de7356fa7b0cd7c5b29627ef91	contact matrix	hic	1, 2	1, 1	primary cell	human	N/A	N/A	N/A	released	released	Correspondence: job.dekker@umassmed.edu	Dilution Hi-C	merged replicates	HindIII	brain microvascular endothelial cell	Hi-C on ENCODE3 cell lines	brain microvascular endothelial cell	processed file	ENCODE	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/803a6d3c-3972-4939-8ff2-d195c5192090/4DNFIEWEWQ8D.hic
https://data.4dnucleome.org/files-processed/4DNFI6RQX6BC/@@download/4DNFI6RQX6BC.mcool	4DNES7YXSK37	4DNEXY9H52UE, 4DNEXNFBLDCL	4DNFI6RQX6BC	3181.93	d3048151119b1bacd5dae1a262434bf9	contact matrix	mcool	1, 2	1, 1	primary cell	human	N/A	N/A	N/A	released	released	Correspondence: job.dekker@umassmed.edu	Dilution Hi-C	merged replicates	HindIII	brain microvascular endothelial cell	Hi-C on ENCODE3 cell lines	brain microvascular endothelial cell	processed file	ENCODE	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/1a9842b9-e24b-4979-bc1a-e9f30e837afc/4DNFI6RQX6BC.mcool
https://data.4dnucleome.org/files-processed/4DNFIVM3RUBP/@@download/4DNFIVM3RUBP.bed.gz	4DNES7YXSK37	4DNEXY9H52UE, 4DNEXNFBLDCL	4DNFIVM3RUBP	0.15	a5d2f7e1b4b1e366396052df858ed522	boundaries	bed	1, 2	1, 1	primary cell	human	N/A	N/A	N/A	released	released	Correspondence: job.dekker@umassmed.edu	Dilution Hi-C	merged replicates	HindIII	brain microvascular endothelial cell	Hi-C on ENCODE3 cell lines	brain microvascular endothelial cell	processed file	ENCODE	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7a025b1b-e6b2-4e68-aea0-a3ad7bdc9bcd/4DNFIVM3RUBP.bed.gz
https://data.4dnucleome.org/files-processed/4DNFIK6DD797/@@download/4DNFIK6DD797.bw	4DNES7YXSK37	4DNEXY9H52UE, 4DNEXNFBLDCL	4DNFIK6DD797	3.95	d6dcb2f52f0cc686141087fd8b912fff	insulation score-diamond	bw	1, 2	1, 1	primary cell	human	N/A	N/A	N/A	released	released	Correspondence: job.dekker@umassmed.edu	Dilution Hi-C	merged replicates	HindIII	brain microvascular endothelial cell	Hi-C on ENCODE3 cell lines	brain microvascular endothelial cell	processed file	ENCODE	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/ab55e0fa-2ee8-4050-835d-bcb0d45f13b1/4DNFIK6DD797.bw
https://data.4dnucleome.org/files-processed/4DNFISUMGZPC/@@download/4DNFISUMGZPC.bw	4DNES7YXSK37	4DNEXY9H52UE, 4DNEXNFBLDCL	4DNFISUMGZPC	0.20	90eb115f000ad36825ebc8bf1ae0aa4c	compartments	bw	1, 2	1, 1	primary cell	human	N/A	N/A	N/A	released	released	Correspondence: job.dekker@umassmed.edu	Dilution Hi-C	merged replicates	HindIII	brain microvascular endothelial cell	Hi-C on ENCODE3 cell lines	brain microvascular endothelial cell	processed file	ENCODE	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/3607007d-ead5-4853-b619-367d7b7683b2/4DNFISUMGZPC.bw
https://data.4dnucleome.org/files-processed/4DNFIPAK58RQ/@@download/4DNFIPAK58RQ.pairs.gz	4DNES81PRZLH	4DNEXEO8KJE3, 4DNEXVC56Y69	4DNFIPAK58RQ	4684.30	fa4188db6ab7ec4f3f4b2775caa0514f	contact list-combined	pairs	1, 2	1, 1	immortalized cell line	chicken	N/A	N/A	N/A	released	released	Gibcus JH et al. (2018)	Dilution Hi-C	merged replicates	HindIII	DT40 with random integration of GFP and AID-tagged CAP-H gene, random integration of X. laevis Cdk1, CDK1 disruption, random integration of CAP-H gene, CAP-H gene deletion	HiC on sync. CAPH-AID chicken cells	prophase (10m), CAPH-	processed file	External	4DN DCIC, HMS	Job Dekker, UMMS	N/A	WARNING: some distinct reads in this file may share the same identifier because the file was generated after merging fastq files with integer identifiers (eg. @1, @2) during processing.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f3fa653d-dfa0-47ff-af64-2bf6e15762d1/4DNFIPAK58RQ.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFIPAK58RQ/@@download/4DNFIPAK58RQ.pairs.gz.px2	4DNES81PRZLH	4DNEXEO8KJE3, 4DNEXVC56Y69	4DNFIPAK58RQ	6.91	05b78fb655f1bc9260d4f2b08410d89e	contact list-combined	pairs_px2	1, 2	1, 1	immortalized cell line	chicken	secondary file for	4DNFIPAK58RQ	N/A	released	released	Gibcus JH et al. (2018)	Dilution Hi-C	merged replicates	HindIII	DT40 with random integration of GFP and AID-tagged CAP-H gene, random integration of X. laevis Cdk1, CDK1 disruption, random integration of CAP-H gene, CAP-H gene deletion	HiC on sync. CAPH-AID chicken cells	prophase (10m), CAPH-	processed file	External	4DN DCIC, HMS	Job Dekker, UMMS	N/A	WARNING: some distinct reads in this file may share the same identifier because the file was generated after merging fastq files with integer identifiers (eg. @1, @2) during processing.	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/f3fa653d-dfa0-47ff-af64-2bf6e15762d1/4DNFIPAK58RQ.pairs.gz
https://data.4dnucleome.org/files-processed/4DNFI88HXX7D/@@download/4DNFI88HXX7D.hic	4DNES81PRZLH	4DNEXEO8KJE3, 4DNEXVC56Y69	4DNFI88HXX7D	2392.32	a2febc62e9f7ad68a5edebffddbe12f5	contact matrix	hic	1, 2	1, 1	immortalized cell line	chicken	N/A	N/A	N/A	released	released	Gibcus JH et al. (2018)	Dilution Hi-C	merged replicates	HindIII	DT40 with random integration of GFP and AID-tagged CAP-H gene, random integration of X. laevis Cdk1, CDK1 disruption, random integration of CAP-H gene, CAP-H gene deletion	HiC on sync. CAPH-AID chicken cells	prophase (10m), CAPH-	processed file	External	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/83ebb98d-e5db-403d-aa23-875293156c0e/4DNFI88HXX7D.hic
https://data.4dnucleome.org/files-processed/4DNFIVWMLM1D/@@download/4DNFIVWMLM1D.mcool	4DNES81PRZLH	4DNEXEO8KJE3, 4DNEXVC56Y69	4DNFIVWMLM1D	1838.40	deda0b652663fec867bb249266ede966	contact matrix	mcool	1, 2	1, 1	immortalized cell line	chicken	N/A	N/A	N/A	released	released	Gibcus JH et al. (2018)	Dilution Hi-C	merged replicates	HindIII	DT40 with random integration of GFP and AID-tagged CAP-H gene, random integration of X. laevis Cdk1, CDK1 disruption, random integration of CAP-H gene, CAP-H gene deletion	HiC on sync. CAPH-AID chicken cells	prophase (10m), CAPH-	processed file	External	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/84dd0362-212b-4151-9dc2-ca49e312adb1/4DNFIVWMLM1D.mcool
https://data.4dnucleome.org/files-processed/4DNFIH5BIHF5/@@download/4DNFIH5BIHF5.bed.gz	4DNES81PRZLH	4DNEXEO8KJE3, 4DNEXVC56Y69	4DNFIH5BIHF5	0.04	e5cdf35a30a3a188e82ab15f1ffcbfdb	boundaries	bed	1, 2	1, 1	immortalized cell line	chicken	N/A	N/A	N/A	released	released	Gibcus JH et al. (2018)	Dilution Hi-C	merged replicates	HindIII	DT40 with random integration of GFP and AID-tagged CAP-H gene, random integration of X. laevis Cdk1, CDK1 disruption, random integration of CAP-H gene, CAP-H gene deletion	HiC on sync. CAPH-AID chicken cells	prophase (10m), CAPH-	processed file	External	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/a9d6e5e7-fd95-4c98-85ff-aaecea135234/4DNFIH5BIHF5.bed.gz
https://data.4dnucleome.org/files-processed/4DNFIJB3W7ZL/@@download/4DNFIJB3W7ZL.bw	4DNES81PRZLH	4DNEXEO8KJE3, 4DNEXVC56Y69	4DNFIJB3W7ZL	1.43	fcd88c2f45fb3b1bdfe760d250a05f30	insulation score-diamond	bw	1, 2	1, 1	immortalized cell line	chicken	N/A	N/A	N/A	released	released	Gibcus JH et al. (2018)	Dilution Hi-C	merged replicates	HindIII	DT40 with random integration of GFP and AID-tagged CAP-H gene, random integration of X. laevis Cdk1, CDK1 disruption, random integration of CAP-H gene, CAP-H gene deletion	HiC on sync. CAPH-AID chicken cells	prophase (10m), CAPH-	processed file	External	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/b0c5193d-1d3a-41ad-b9bd-793f16546451/4DNFIJB3W7ZL.bw
https://data.4dnucleome.org/files-processed/4DNFI4616QJL/@@download/4DNFI4616QJL.bw	4DNES81PRZLH	4DNEXEO8KJE3, 4DNEXVC56Y69	4DNFI4616QJL	0.10	2035c7903ffd4f8ed9202d5b0d0c1e11	compartments	bw	1, 2	1, 1	immortalized cell line	chicken	N/A	N/A	N/A	released	released	Gibcus JH et al. (2018)	Dilution Hi-C	merged replicates	HindIII	DT40 with random integration of GFP and AID-tagged CAP-H gene, random integration of X. laevis Cdk1, CDK1 disruption, random integration of CAP-H gene, CAP-H gene deletion	HiC on sync. CAPH-AID chicken cells	prophase (10m), CAPH-	processed file	External	4DN DCIC, HMS	Job Dekker, UMMS	N/A	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/49d167b3-08b6-4e06-a8f2-3fd6de2c1f66/4DNFI4616QJL.bw
https://data.4dnucleome.org/files-processed/4DNFIRU3IDE4/@@download/4DNFIRU3IDE4.pairs.gz	4DNES853WOFN	4DNEXUZUHNGT, 4DNEXX63NJED, 4DNEXA24SMHJ	4DNFIRU3IDE4	897.78	0822c67db0e338630bb8b923a5672cc5	contact list-combined	pairs	2, 1, 3	1, 1, 1	stem cell derived cell line	mouse	N/A	N/A	N/A	released	released	Zhang H et al. (2019)	Capture Hi-C	merged replicates	GRCm38:14:26669326-26669570 mouse region, GRCm38:16:93830868-93831393 mouse region, GRCm38:1:50962112-50962982 mouse region, GRCm38:2:167684388-167685405 mouse region, GRCm38:2:18672514-18673054 mouse region	G1E-ER4 with mCherry-MD	Capture-C on sync. G1E-ER4	anaphase/telophase	processed file	4DN	Gerd Blobel, CHOP	Gerd Blobel, CHOP	Jennifer Cremins, UPENN	N/A	https://4dn-open-data-public.s3.amazonaws.com/fourfront-webprod/wfoutput/7280092e-dbad-4d9f-9598-f98747805f62/4DNFIRU3IDE4.pairs.gz
